app_id,developer,publisher,owners_range,concurrent_users_yesterday,price,initial_price,genres,positive,negative
750130,Frogwares,Frogwares,"200,000 .. 500,000",38,599,3999,"Action, Adventure",3503,1150
572410,Eugen Systems,Eugen Systems,"200,000 .. 500,000",34,1999,1999,"Action, Simulation, Strategy",4638,1593
2248760,Red Axe Games,Red Axe Games,"200,000 .. 500,000",220,849,1699,"Indie, Simulation",14778,3674
952860,香港商河洛互動娛樂股份有限公司,"香港商河洛互動娛樂股份有限公司, 方块游戏","200,000 .. 500,000",171,899,1799,"Adventure, RPG, Strategy",8704,1928
984110,Flow Fire Games,Flow Fire Games,"200,000 .. 500,000",3,0,0,"Action, Free To Play, Indie",2099,223
327410,Freebird Games,Freebird Games,"200,000 .. 500,000",5,79,399,"Adventure, Indie, RPG",8718,1558
1126290,DSGame,DSGame,"200,000 .. 500,000",3,250,250,"Action, Adventure, Casual, Indie, RPG, Strategy",6228,1467
234270,Daedalic Entertainment,Daedalic Entertainment,"200,000 .. 500,000",11,199,1999,"Adventure, Casual, Indie",6557,522
2217000,Aether Studios,"Aether Studios, offbrand games","200,000 .. 500,000",596,1499,2999,"Action, Indie",5963,1331
327070,Black Eye Games,Black Eye Games,"200,000 .. 500,000",1,0,0,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation",7014,3324
340050,Bob,Ginormocorp Incorporated,"200,000 .. 500,000",6,99,499,"Action, Adventure, Indie, RPG, Simulation, Strategy",2025,508
1140270,Beautiful Glitch,Beautiful Glitch,"200,000 .. 500,000",36,299,1199,"Indie, Simulation",5774,199
1714320,Sunseeker Games,Sunseeker Games,"200,000 .. 500,000",6,499,499,"Casual, Indie",11616,391
1377380,Jackto Studios,Jackto Studios,"200,000 .. 500,000",368,599,2999,"Action, Adventure, Indie, RPG, Simulation",8877,2518
1559390,JSL Entertainment,"JSL Entertainment, Phoenix Game","200,000 .. 500,000",38,1130,2260,RPG,12142,1428
1587130,Hyperstrange,"New Blood Interactive, Hyperstrange","200,000 .. 500,000",61,624,2499,"Action, Indie, RPG",4318,476
1971650,"Square Enix, ACQUIRE Corp.",Square Enix,"200,000 .. 500,000",398,5999,5999,RPG,12882,692
550010,Mana Potion Studios,Mana Potion Studios,"200,000 .. 500,000",11,499,499,"Action, Indie, Simulation",2640,271
1271700,Milestone S.r.l.,Milestone S.r.l.,"200,000 .. 500,000",21,599,3999,Racing,5693,1556
208750,Alientrap,Alientrap,"200,000 .. 500,000",3,1499,1499,"Action, Adventure, Indie, RPG",3365,374
1310520,▲ Pyramid Games,Pyramid Games S.A.,"200,000 .. 500,000",1,0,0,"Adventure, Indie, Simulation, Free To Play",1217,343
2068280,Noxfall Studios,Noxfall Studios,"200,000 .. 500,000",139,999,999,"Action, Adventure, Casual, Indie, RPG, Strategy",5280,677
1121640,Stray Fawn Studio,"Stray Fawn Publishing, WhisperGames","200,000 .. 500,000",164,1499,2999,"Simulation, Strategy",5457,529
243930,Spiders,Focus Entertainment,"200,000 .. 500,000",8,699,699,"Action, RPG",2596,1213
1190970,Frozen District,Frozen District,"200,000 .. 500,000",2543,2599,3999,"Action, Adventure, Casual, Indie, Massively Multiplayer, Simulation",11633,2058
487120,Blue Isle Studios,Blue Isle Publishing,"200,000 .. 500,000",10,1499,1499,"Action, Adventure, Indie, Massively Multiplayer, RPG",3981,1885
1556790,BlackMill Games,BlackMill Games,"200,000 .. 500,000",149,599,2999,"Action, Indie, Massively Multiplayer, Simulation, Strategy",12376,2614
1938010,"KOEI TECMO GAMES CO., LTD.",Electronic Arts,"200,000 .. 500,000",26,699,6999,"Action, Adventure",5709,6481
422970,Sorath,Sorath,"200,000 .. 500,000",25,299,999,"Action, Indie",8641,427
2357910,Night Signal Entertainment,Night Signal Entertainment,"200,000 .. 500,000",23,1049,1499,"Casual, Indie, Simulation",2034,177
41100,Konstantin Koshutin,KranX Productions,"200,000 .. 500,000",2,0,0,"Action, Indie",1456,554
115110,Double Fine Productions,"Double Fine Productions, Xbox Game Studios","200,000 .. 500,000",1,199,999,"Adventure, Indie",1587,193
2555030,Limsod Games,Limsod Games,"200,000 .. 500,000",0,499,499,Action,11,4
434170,"Jackbox Games, Inc.","Jackbox Games, Inc.","200,000 .. 500,000",124,1374,2499,"Casual, Indie, Strategy",6080,204
57650,Realmforge Studios,Kalypso Media Digital,"200,000 .. 500,000",1,999,999,"RPG, Strategy",378,456
1732190,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","200,000 .. 500,000",22,3999,3999,Adventure,4789,1040
312450,The Artistocrats,Slitherine Ltd.,"200,000 .. 500,000",167,0,0,"Simulation, Strategy, Free To Play",2350,652
222520,Nimble Giant Entertainment,Nimble Giant Entertainment,"200,000 .. 500,000",51,0,0,"Free To Play, Indie, Massively Multiplayer, RPG",818,379
40950,Firefly Studios,Firefly Studios,"200,000 .. 500,000",106,119,599,"Simulation, Strategy",9459,438
207490,Ubisoft Montpellier,Ubisoft,"200,000 .. 500,000",37,1999,1999,"Action, Adventure",4839,309
1272320,Door 407,Door 407,"200,000 .. 500,000",464,1199,2999,"Action, Adventure, Casual, Indie, Simulation, Strategy",8217,1456
95300,Alientrap,Alientrap,"200,000 .. 500,000",0,249,999,"Action, Indie",825,257
2239550,Ubisoft Toronto,Ubisoft,"200,000 .. 500,000",197,899,5999,"Action, Adventure",5796,4334
2437510,rucsgames,rucsgames,"200,000 .. 500,000",0,1099,1099,"Action, Indie",22,4
471550,Frozenbyte,Frozenbyte,"200,000 .. 500,000",18,1999,1999,"Action, RPG",3427,997
214870,The Farm 51,Prime Matter,"200,000 .. 500,000",4,199,1999,Action,3258,919
1216320,Nezon Production,Nezon Production,"200,000 .. 500,000",41,1259,1799,"Action, Casual, Indie, Simulation, Strategy",5662,836
1468720,Brilliant Game Studios,Brilliant Game Studios,"200,000 .. 500,000",85,299,1999,"Action, Adventure, Casual, Indie, Simulation, Strategy",5392,1017
527760,Anatoliy Loginovskikh,Sometimes You,"200,000 .. 500,000",0,99,99,"Casual, Indie",177,170
2166060,MANGLEDmaw Games,DreadXP,"200,000 .. 500,000",27,899,899,Indie,5993,391
606800,Hovgaard Games,Hovgaard Games,"200,000 .. 500,000",49,649,1299,"Casual, Indie, Simulation, Strategy",4942,1120
1173810,Square Enix,Square Enix,"200,000 .. 500,000",95,1079,1799,RPG,1713,222
586200,Digital Eclipse,"Capcom U.S.A, Inc.","200,000 .. 500,000",56,989,2999,Action,2132,918
1495250,Piece Of Voxel,Piece Of Voxel,"200,000 .. 500,000",0,999,999,"Casual, Indie, Massively Multiplayer, Racing",10,10
1016950,Cyanide Studio,Nacon,"200,000 .. 500,000",184,2999,2999,"Sports, Strategy",2370,2491
41050,Croteam,Devolver Digital,"200,000 .. 500,000",11,89,599,"Action, Indie",3008,125
1708520,Frontier Developments,Frontier Developments,"200,000 .. 500,000",53,0,0,"Simulation, Strategy",7986,2830
213330,TT Games,Warner Bros. Interactive Entertainment,"200,000 .. 500,000",84,399,1999,"Action, Adventure",6957,426
321800,Beamdog,Beamdog,"200,000 .. 500,000",57,699,1999,"Adventure, RPG",2977,338
593280,The Gentlebros,Kepler Interactive,"200,000 .. 500,000",32,1299,1299,"Action, Adventure, Casual, Indie, RPG",9225,501
241260,Frogwares,Frogwares,"200,000 .. 500,000",19,299,2999,Adventure,6469,722
900040,Piranha Bytes,THQ Nordic,"200,000 .. 500,000",61,1249,4999,"Action, Adventure, RPG",4696,1687
115120,Double Fine Productions,"Double Fine Productions, Xbox Game Studios","200,000 .. 500,000",2,299,1499,"Action, Strategy",982,170
1114150,"CarX Technologies, LLC","CarX Technologies, LLC","200,000 .. 500,000",499,999,1999,"Massively Multiplayer, Racing, Simulation, Sports",7566,3121
423580,SomaSim,Kasedo Games,"200,000 .. 500,000",60,499,1999,"Simulation, Strategy",3876,693
1972440,PUNKCAKE Delicieux,PUNKCAKE Delicieux,"200,000 .. 500,000",71,599,999,"Action, Indie, Strategy",5883,537
243200,Daedalic Entertainment,Daedalic Entertainment,"200,000 .. 500,000",2,1999,1999,"Adventure, Indie",2113,247
308060,Sand Sailor Studio,Square Enix,"200,000 .. 500,000",1,1499,1499,"Action, Adventure, Indie",1356,385
499520,BULKHEAD,BULKHEAD,"200,000 .. 500,000",2,1249,2499,Adventure,6915,979
2918150,SEGA,Bandai Namco Entertainment Inc.,"200,000 .. 500,000",1469,0,0,"Action, Free To Play",1787,864
848350,MONKEYCRAFT Co. Ltd.,BANDAI NAMCO Entertainment,"200,000 .. 500,000",26,2999,2999,"Action, Casual",5615,406
4850,GSC Game World,GSC World Publishing,"200,000 .. 500,000",124,124,499,Strategy,2445,317
1295920,DarkStone Digital,DreadXP,"200,000 .. 500,000",80,1499,2499,"Adventure, Indie, Simulation",6867,579
345350,Square Enix,Square Enix,"200,000 .. 500,000",47,799,1999,RPG,3508,919
1443200,SBN3,SBN3,"200,000 .. 500,000",46,599,999,"Casual, Indie, RPG, Simulation",6720,323
2521380,"Aspyr, Crystal Dynamics",Aspyr,"200,000 .. 500,000",167,1349,2999,"Action, Adventure",2418,242
1051690,Blazing Bit Games,Blazing Bit Games,"200,000 .. 500,000",12,2499,2499,"Action, Indie",3324,225
1062810,Shiny Shoe,Shiny Shoe,"200,000 .. 500,000",178,2999,2999,"Action, Indie, Massively Multiplayer, RPG, Simulation, Strategy",3225,468
467960,TPP Studio,TPP Studio,"200,000 .. 500,000",12,119,599,"Adventure, Casual, Indie, RPG, Simulation, Strategy",5049,917
33460,Ubisoft Montpellier,Ubisoft,"200,000 .. 500,000",4,1499,1499,"Adventure, Simulation",1917,943
553310,Team Reptile,Team Reptile,"200,000 .. 500,000",30,999,1999,"Action, Indie, Sports",6209,200
1580520,"Ocean Drive Studio, Inc.","Ocean Drive Studio, Inc.","200,000 .. 500,000",23,3499,3499,"Casual, Indie, RPG, Strategy",1372,592
527770,Anatoliy Loginovskikh,Sometimes You,"200,000 .. 500,000",0,99,99,"Casual, Indie",131,136
960690,Thomas Moon Kang,"Balor Games, Maple Whispering Limited","200,000 .. 500,000",22,1999,1999,"Action, Adventure, Indie, Strategy",6940,495
397720,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","200,000 .. 500,000",13,999,999,Simulation,217,109
1293860,EXOR Studios,"EXOR Studios, Surefire.Games","200,000 .. 500,000",1,0,0,"Action, Adventure, Indie, RPG, Simulation, Strategy",3916,184
1124660,Agafonoff,Agafonoff,"200,000 .. 500,000",1,299,299,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy",789,224
1121910,Psyop,KFC,"200,000 .. 500,000",5,0,0,"Casual, Indie, Simulation",11583,1025
1330000,Burst2Flame Entertainment,Burst2Flame Entertainment,"200,000 .. 500,000",74,599,1999,"Adventure, RPG, Strategy",2755,477
1740720,Magic Design Studios,Arc Games,"200,000 .. 500,000",91,874,2499,"Action, Indie",8588,1351
344740,Alientrap,Alientrap,"200,000 .. 500,000",7,1499,1499,"Action, Adventure, Indie, Strategy",1502,320
1877970,Cuddle Code,Cuddle Code,"200,000 .. 500,000",0,124,499,"Action, Casual, Indie",9,2
1737340,元气弹工作室(GD Studio),Lightning Games,"200,000 .. 500,000",23,499,499,"Action, Adventure, Casual, Indie",4362,502
2653790,KOTAKE CREATE,PLAYISM,"200,000 .. 500,000",46,279,399,"Adventure, Indie, Simulation",7846,548
203830,Daedalic Entertainment,Daedalic Entertainment,"200,000 .. 500,000",4,199,1999,"Adventure, Indie",2042,311
1637730,Andrew Willman,Andrew Willman,"200,000 .. 500,000",29,1049,1399,"Adventure, Indie, RPG, Strategy",2070,167
1700,Arkane Studios,Bethesda Softworks,"200,000 .. 500,000",6,499,499,RPG,1958,273
1431610,Baked Games,"Baked Games, PlayWay S.A.","200,000 .. 500,000",2,0,0,"Action, RPG, Simulation",2597,315
42670,Raven Software,Activision,"200,000 .. 500,000",11,2999,2999,Action,5183,395
1437820,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd., Phoenix Game","200,000 .. 500,000",74,59,99,"Action, RPG, Simulation, Strategy",1152,98
1361510,Tribute Games Inc.,"Dotemu, Gamirror Games","200,000 .. 500,000",50,999,2499,"Action, Adventure, Casual, Indie",12978,770
1295510,Square Enix,Square Enix,"200,000 .. 500,000",936,1999,3999,"Adventure, RPG",9368,675
1236990,Joey Drew Studios,Joey Drew Studios,"200,000 .. 500,000",6,299,299,"Action, Adventure, Casual, Indie, Strategy",3170,377
2399420,Studio 397,Studio 397,"200,000 .. 500,000",984,2679,3999,"Racing, Simulation, Sports",5903,1520
1927720,ustwo games,ustwo games,"200,000 .. 500,000",58,799,799,"Adventure, Casual, Indie, Strategy",6189,120
1457080,Digital Sun,Riot Forge,"200,000 .. 500,000",6,749,2999,"Action, Indie, RPG",2126,394
255320,Daedalic Entertainment,Daedalic Entertainment,"200,000 .. 500,000",8,149,1499,"Adventure, Indie",1396,229
1230170,GameHunters,PlayWay S.A.,"200,000 .. 500,000",5,0,0,Simulation,1355,233
454120,Frozenbyte,Frozenbyte,"200,000 .. 500,000",6,1049,3499,"Action, Massively Multiplayer, Simulation, Early Access",3824,2782
495140,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,"200,000 .. 500,000",39,999,1999,"Action, Adventure",4984,1561
105000,Daedalic Entertainment,Daedalic Entertainment,"200,000 .. 500,000",4,999,999,"Adventure, Indie",1481,503
2192640,Horn of the sea,Horn of the sea,"200,000 .. 500,000",0,99,99,"Action, Adventure, Casual, Indie, Simulation",4,1
270450,Erik Asmussen,Erik Asmussen,"200,000 .. 500,000",1,199,999,"Action, Indie, Sports",3572,292
1324130,Haemimont Games,Paradox Interactive,"200,000 .. 500,000",538,3499,3499,"Simulation, Strategy",8504,1510
1114220,Kazakov Oleg,Kazakov Oleg,"200,000 .. 500,000",10,1499,1499,RPG,3213,439
1937500,Pathea Games,"Pathea Games, PM Studios, inc.","200,000 .. 500,000",205,1999,1999,"Casual, Indie, Simulation",5853,440
2622240,PIS Games,PIS Games,"200,000 .. 500,000",0,499,499,"Action, Indie",2,2
329440,Sonic Team,SEGA,"200,000 .. 500,000",7,749,2999,Adventure,3094,1857
914710,The Gentlebros,Kepler Interactive,"200,000 .. 500,000",44,374,1499,"Action, Adventure, Indie, RPG",6092,273
2291850,Rusty Lake,Rusty Lake,"200,000 .. 500,000",40,279,499,"Adventure, Indie",6098,106
363680,Tindalos Interactive,Focus Entertainment,"200,000 .. 500,000",26,149,1499,Strategy,3994,1827
340170,Square Enix,Square Enix,"200,000 .. 500,000",8,899,2999,"Action, RPG",1892,1155
1194630,Supermassive Games,BANDAI NAMCO Entertainment Europe,"200,000 .. 500,000",38,1999,1999,Adventure,6525,2368
2920570,Striped Panda Studios,Striped Panda Studios,"200,000 .. 500,000",95,799,799,"Casual, RPG, Strategy",7128,586
380150,THE BROTHERHOOD,THE BROTHERHOOD,"200,000 .. 500,000",2,319,799,"Adventure, Indie",1817,401
1062160,Dry Cactus,Dry Cactus,"200,000 .. 500,000",51,299,1499,"Indie, Simulation",7387,367
1239080,KillHouse Games,KillHouse Games,"200,000 .. 500,000",505,1499,2499,"Action, Indie, Simulation, Strategy",10389,459
718850,Triumph Studios,Paradox Interactive,"200,000 .. 500,000",112,2999,2999,Strategy,5137,1294
256330,Milestone S.r.l.,Nacon,"200,000 .. 500,000",7,99,999,Racing,1504,497
1977170,DON'T NOD,DON'T NOD,"200,000 .. 500,000",25,999,2499,"Action, Adventure, Indie",4649,346
489360,Walnut LLC,Walnut LLC,"200,000 .. 500,000",1,999,999,"Action, Adventure, Indie, Simulation",3270,665
1944430,Frictional Games,Frictional Games,"200,000 .. 500,000",61,849,2499,"Action, Adventure, Indie",8501,593
491540,TML-Studios,Aerosoft GmbH,"200,000 .. 500,000",164,3399,3999,Simulation,4839,1682
2904000,Bolt Blaster Games,Bolt Blaster Games,"200,000 .. 500,000",3580,1000,1299,"Action, Casual, Indie, Free To Play",7014,1188
3167550,CaveLiquid,Gamersky Games,"200,000 .. 500,000",2256,407,599,"Casual, Indie, Simulation",4251,350
1043260,Entertainment Forge,"GrabTheGames, Gamirror Games, UpgradePoint","200,000 .. 500,000",16,1499,1499,"Indie, Simulation, Strategy",2900,637
233470,Shiro Games,Shiro Games,"200,000 .. 500,000",2,999,999,"Adventure, Indie, RPG",4847,1020
1161170,MistyMountainStudio,Gamirror Games,"200,000 .. 500,000",17,1499,1499,"Adventure, Casual, Indie",6702,255
1259790,SEGA,SEGA,"200,000 .. 500,000",209,1999,1999,"Action, Casual",2071,463
914800,Toge Productions,Toge Productions,"200,000 .. 500,000",24,649,1299,"Adventure, Casual, Indie",10695,572
1556870,Demagog Studio,Untold Tales,"200,000 .. 500,000",1,199,999,"Casual, Indie, Sports",1126,261
397460,"Jackbox Games, Inc.","Jackbox Games, Inc.","200,000 .. 500,000",12,874,2499,"Casual, Indie, Strategy",1992,93
320340,Chasing Carrots,Chasing Carrots,"200,000 .. 500,000",3,199,999,"Adventure, Indie, Simulation, Strategy",560,606
220260,Giants Software,Giants Software,"200,000 .. 500,000",23,1499,1499,"Casual, Simulation",4857,396
1250760,Gratesca,Gratesca,"200,000 .. 500,000",25,1299,1299,"Adventure, Casual, Indie, RPG",7173,187
3358510,滑稽工作室,滑稽工作室,"200,000 .. 500,000",172,999,999,"Adventure, Indie, RPG, Strategy",1184,1520
244070,Firaxis Games,2K,"200,000 .. 500,000",3,124,499,"Casual, Strategy",546,251
1859280,Lizardry,PLAYISM,"200,000 .. 500,000",20,559,799,"Adventure, Casual, Indie, Simulation",2179,262
1888430,flanne,"flanne, Erabit","200,000 .. 500,000",0,0,0,"Action, Free To Play, Indie, Strategy",4012,183
7110,BioWare,"BioWare, Electronic Arts","200,000 .. 500,000",3,374,1499,RPG,1455,484
1492070,Wales Interactive,Skybound Games,"200,000 .. 500,000",94,874,2499,"Action, Adventure, Indie",4404,828
1588010,HB Studios,2K,"200,000 .. 500,000",430,5999,5999,"RPG, Simulation, Sports",4634,1565
728740,Rebellion,Rebellion,"200,000 .. 500,000",27,699,3499,Action,2627,760
1456820,hinyari9,hinyari9,"200,000 .. 500,000",1,399,799,"Action, Indie",2715,175
307230,Awesome Games Studio,Awesome Games Studio,"200,000 .. 500,000",0,199,199,"Casual, Indie, Strategy",2147,410
1282150,Purple Lamp,THQ Nordic,"200,000 .. 500,000",34,999,3999,Action,3445,282
1137460,PUMPKIM,PUMPKIM,"200,000 .. 500,000",8,299,299,"Action, Adventure, Indie",8585,2171
2784470,Sad Socket,"Hooded Horse, Sidekick Publishing","200,000 .. 500,000",6920,999,1999,"RPG, Strategy, Early Access",4871,381
515570,Walter Machado,Walter Machado,"200,000 .. 500,000",7,99,99,"Action, Indie",274,34
15130,Ubisoft Montpellier,Ubisoft,"200,000 .. 500,000",3,0,0,"Action, Adventure",2951,475
444940,Walter Machado,Walter Machado,"200,000 .. 500,000",42,49,99,"Action, Indie",306,59
1136160,Cheesecake Dev,Cheesecake Dev,"200,000 .. 500,000",8,99,999,"Adventure, Indie, Simulation",7220,2671
1388590,RGG Studio,SEGA,"200,000 .. 500,000",88,1999,1999,"Action, Adventure",6732,503
1230530,Deck13,Focus Entertainment,"200,000 .. 500,000",27,3999,3999,"Action, Adventure, RPG",2572,1010
431930,Stitch Heads Entertainment,Stitch Heads Entertainment,"200,000 .. 500,000",1,1499,1499,"Action, Indie, Sports",2265,228
1944570,caiys,caiysware,"200,000 .. 500,000",20,499,499,"Action, Casual, Indie, RPG",4941,185
1466060,Questline,Awaken Realms,"200,000 .. 500,000",8175,2699,4499,"Action, Adventure, Indie, RPG",10043,1437
615530,Soviet Games,Soviet Games,"200,000 .. 500,000",19,499,999,"Adventure, Casual, Indie",5504,1369
271260,Stardock Entertainment,Stardock Entertainment,"200,000 .. 500,000",7,1999,1999,"Action, Adventure, Simulation",1925,692
1545560,Mimimi Games,"Hooded Horse, Mimimi Games","200,000 .. 500,000",273,999,3999,"RPG, Strategy",4422,351
327220,Daedalic Entertainment,Daedalic Entertainment,"200,000 .. 500,000",10,199,1999,"Adventure, Indie",2054,277
272600,SFB Games,SFB Games,"200,000 .. 500,000",3,139,699,"Adventure, Indie",2063,94
2202770,Astro Hound,Astro Hound,"200,000 .. 500,000",7,199,199,"Action, Casual, Indie, RPG",839,87
1109570,Team9,"Team9, indienova","200,000 .. 500,000",12,3499,3499,"Adventure, Indie, RPG, Strategy",5609,363
241600,Cellar Door Games,Cellar Door Games,"200,000 .. 500,000",36,149,1499,"Action, Adventure, Indie, RPG",17124,1353
1108370,Cassel Games,Cassel Games,"200,000 .. 500,000",36,719,1799,"Casual, Indie, Simulation, Strategy",4759,629
292140,Square Enix,Square Enix,"200,000 .. 500,000",54,799,1999,RPG,3378,2370
1985170,Everguild Ltd.,Everguild Ltd.,"200,000 .. 500,000",246,0,0,"Strategy, Free To Play",1451,1322
2701660,"Square Enix, ARTDINK",Square Enix,"200,000 .. 500,000",526,5999,5999,RPG,2771,924
1163550,TAMSOFT CORPORATION,BANDAI NAMCO Entertainment,"200,000 .. 500,000",95,479,3999,"Action, Casual, RPG, Sports",4058,1705
1294420,Roll7,2K,"200,000 .. 500,000",2,749,2999,"Action, Indie, Sports",1891,198
1372110,CyberConnect2 Co. Ltd.,Bandai Namco Entertainment,"200,000 .. 500,000",357,999,4999,Action,10640,1311
765810,Auroch Digital,Auroch Digital,"200,000 .. 500,000",9,1699,1999,"Indie, Simulation, Strategy",2497,477
742120,Square Enix,Square Enix,"200,000 .. 500,000",38,0,0,RPG,7614,1271
1963370,Cat Play Studio,Cat Play Studio,"200,000 .. 500,000",175,424,1699,"Adventure, Indie, RPG",4668,2376
